customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
1351,Wei Flores,wei.flores1351@example.com,Japan,2022-05-09,Premium,11767.00
1352,Ananya Silva,ananya.silva1352@example.com,Brazil,2023-10-27,Standard,1964.22
1353,Christopher Ali,christopher.ali1353@example.com,Italy,2023-06-03,Standard,2919.47
1354,Ashley Walker,ashley.walker1354@example.com,Australia,2025-02-26,Standard,3700.50
1355,Donna Kim,donna.kim1355@example.com,Germany,2020-04-11,Premium,7877.04
1356,Jessica Sanchez,jessica.sanchez1356@example.com,Australia,2022-03-25,Standard,2371.21
1357,Lisa Taylor,lisa.taylor1357@example.com,United Kingdom,2018-12-11,Standard,1321.18
1358,Kimberly Thompson,kimberly.thompson1358@example.com,United States,2023-03-21,Standard,2146.60
1359,Nancy Ramirez,nancy.ramirez1359@example.com,Australia,2022-08-03,Standard,1596.55
1360,Ashley Lee,ashley.lee1360@example.com,United States,2020-01-06,Standard,1878.42
1361,Thomas Kim,thomas.kim1361@example.com,United Arab Emirates,2018-12-04,Premium,5828.73
1362,Steven Allen,steven.allen1362@example.com,Canada,2021-02-06,Standard,3721.10
1363,Michael Davis,michael.davis1363@example.com,United States,2024-02-15,Premium,4603.99
1364,Richard Singh,richard.singh1364@example.com,France,2025-08-31,Standard,3412.70
1365,Richard Ali,richard.ali1365@example.com,United Kingdom,2024-02-03,Standard,3667.05
1366,James Costa,james.costa1366@example.com,Singapore,2021-11-20,Standard,3175.89
1367,Betty Sanchez,betty.sanchez1367@example.com,Netherlands,2025-05-08,Basic,9.51
1368,Ananya Allen,ananya.allen1368@example.com,United Kingdom,2022-06-17,Basic,182.06
1369,Carlos Mueller,carlos.mueller1369@example.com,Germany,2023-10-14,Standard,2430.61
1370,Emily Silva,emily.silva1370@example.com,Singapore,2023-03-05,Standard,1494.51
1371,Jennifer Lee,jennifer.lee1371@example.com,Australia,2025-10-29,Basic,334.15
1372,Mark Lewis,mark.lewis1372@example.com,United States,2022-03-15,Basic,111.16
1373,William Martin,william.martin1373@example.com,United States,2023-08-10,Basic,648.32
1374,Daniel Perez,daniel.perez1374@example.com,Australia,2025-09-09,Standard,3059.98
1375,Hans Costa,hans.costa1375@example.com,France,2021-08-28,Standard,2430.43
1376,Andrew Williams,andrew.williams1376@example.com,United Kingdom,2021-09-14,Basic,454.55
1377,Joshua Hill,joshua.hill1377@example.com,Australia,2022-04-11,Standard,975.98
1378,Betty Jones,betty.jones1378@example.com,Germany,2023-04-29,Standard,612.83
1379,Andrew Lewis,andrew.lewis1379@example.com,France,2019-01-17,Standard,851.41
1380,Yuki Scott,yuki.scott1380@example.com,Singapore,2025-09-23,Standard,2492.78
1381,Mary Lopez,mary.lopez1381@example.com,United Arab Emirates,2022-04-30,Standard,1278.51
1382,Joseph Jackson,joseph.jackson1382@example.com,Canada,2023-02-06,Standard,418.32
1383,Kimberly Smith,kimberly.smith1383@example.com,Singapore,2022-08-10,Standard,1686.20
1384,Linda Rodriguez,linda.rodriguez1384@example.com,Brazil,2018-10-09,Standard,1678.17
1385,Susan Rodriguez,susan.rodriguez1385@example.com,France,2022-11-06,Basic,654.32
1386,Wei Walker,wei.walker1386@example.com,Mexico,2021-06-25,Standard,2432.47
1387,Steven Ali,steven.ali1387@example.com,France,2020-04-06,Standard,228.28
1388,Elizabeth Lewis,elizabeth.lewis1388@example.com,Australia,2024-10-13,Premium,12498.36
1389,Kimberly Perez,kimberly.perez1389@example.com,United Arab Emirates,2023-07-04,Basic,368.16
1390,Andrew Williams,andrew.williams1390@example.com,France,2025-04-01,Basic,704.80
1391,Sandra Thompson,sandra.thompson1391@example.com,Italy,2021-05-03,Basic,312.87
1392,Barbara Clark,barbara.clark1392@example.com,United Arab Emirates,2024-12-05,Standard,2986.33
1393,Sandra Harris,sandra.harris1393@example.com,United Kingdom,2025-11-01,Basic,454.89
1394,Betty Khan,betty.khan1394@example.com,Germany,2019-10-09,Basic,219.02
1395,Aarav Wright,aarav.wright1395@example.com,United Arab Emirates,2018-10-01,Standard,2852.57
1396,Carlos Wilson,carlos.wilson1396@example.com,Australia,2024-03-14,Basic,96.98
1397,Lisa Jones,lisa.jones1397@example.com,Japan,2021-08-28,Basic,328.08
1398,David Taylor,david.taylor1398@example.com,United States,2023-03-09,Standard,301.53
1399,Aarav Khan,aarav.khan1399@example.com,Brazil,2022-04-11,Standard,1505.90
1400,Betty Gonzalez,betty.gonzalez1400@example.com,United States,2020-10-23,Standard,635.79
1401,William Lee,william.lee1401@example.com,Brazil,2023-06-09,Standard,1953.16
1402,Jennifer Scott,jennifer.scott1402@example.com,Italy,2022-11-28,Standard,732.97
1403,Sarah Hernandez,sarah.hernandez1403@example.com,United States,2024-10-22,Standard,581.96
1404,Charles Davis,charles.davis1404@example.com,Australia,2019-11-21,Standard,494.82
1405,Hans Smith,hans.smith1405@example.com,United Kingdom,2022-12-10,Standard,1560.73
1406,Susan Ali,susan.ali1406@example.com,Spain,2023-12-21,Premium,4810.16
1407,Omar Brown,omar.brown1407@example.com,Netherlands,2023-11-12,Basic,512.81
1408,Fatima Chen,fatima.chen1408@example.com,Australia,2025-09-28,Basic,246.66
1409,Patricia Hill,patricia.hill1409@example.com,Netherlands,2022-03-26,Premium,11972.49
1410,Jessica White,jessica.white1410@example.com,Germany,2019-01-10,Basic,12.83
1411,Mary Smith,mary.smith1411@example.com,Germany,2025-08-17,Standard,2742.01
1412,Joseph Miller,joseph.miller1412@example.com,Singapore,2025-06-13,Basic,134.31
1413,David Williams,david.williams1413@example.com,Canada,2021-09-01,Standard,1426.18
1414,Aarav Gonzalez,aarav.gonzalez1414@example.com,United Arab Emirates,2024-01-28,Standard,1701.24
1415,Margaret Davis,margaret.davis1415@example.com,Canada,2021-12-31,Standard,1428.80
1416,James Sanchez,james.sanchez1416@example.com,United States,2022-05-14,Standard,1008.52
1417,Joseph Jones,joseph.jones1417@example.com,France,2025-04-16,Standard,2570.86
1418,John Jones,john.jones1418@example.com,Australia,2021-05-20,Basic,614.04
1419,Ashley Miller,ashley.miller1419@example.com,Netherlands,2024-05-20,Basic,137.17
1420,Michael Hill,michael.hill1420@example.com,Spain,2025-10-23,Standard,1676.55
1421,Ingrid Khan,ingrid.khan1421@example.com,United Kingdom,2025-02-15,Premium,11902.31
1422,Omar Lee,omar.lee1422@example.com,Spain,2023-05-29,Basic,54.01
1423,Mary Hill,mary.hill1423@example.com,Brazil,2022-04-16,Basic,408.82
1424,Sofia Anderson,sofia.anderson1424@example.com,Italy,2018-02-24,Standard,1083.90
1425,Michelle Silva,michelle.silva1425@example.com,France,2020-08-26,Basic,590.33
1426,Hans Thomas,hans.thomas1426@example.com,United States,2019-07-18,Standard,1623.19
1427,Charles Gonzalez,charles.gonzalez1427@example.com,Germany,2025-03-14,Standard,344.05
1428,Carlos Hill,carlos.hill1428@example.com,Brazil,2021-09-08,Basic,107.41
1429,Christopher Kim,christopher.kim1429@example.com,United States,2023-11-04,Basic,633.42
1430,Anthony Kim,anthony.kim1430@example.com,Netherlands,2018-04-08,Basic,183.21
1431,Carlos Perez,carlos.perez1431@example.com,Germany,2024-01-19,Standard,405.48
1432,Wei Thomas,wei.thomas1432@example.com,Italy,2020-06-30,Basic,486.45
1433,Matthew King,matthew.king1433@example.com,Brazil,2025-01-23,Standard,222.96
1434,Ashley Jones,ashley.jones1434@example.com,United States,2025-02-11,Basic,793.61
1435,Susan Rodriguez,susan.rodriguez1435@example.com,Mexico,2024-02-27,Premium,12805.87
1436,Susan Thomas,susan.thomas1436@example.com,Australia,2023-03-29,Standard,1383.56
1437,Carlos Gonzalez,carlos.gonzalez1437@example.com,United Kingdom,2024-10-17,Standard,1146.08
1438,Charles Torres,charles.torres1438@example.com,Spain,2020-04-04,Standard,1233.07
1439,Donald Garcia,donald.garcia1439@example.com,India,2022-06-20,Basic,302.17
1440,Donald Lewis,donald.lewis1440@example.com,Mexico,2022-11-11,Standard,3089.23
1441,Donald Johnson,donald.johnson1441@example.com,Australia,2018-12-07,Basic,607.09
1442,Karen Hill,karen.hill1442@example.com,Japan,2019-12-21,Standard,1177.71
1443,Sandra Martin,sandra.martin1443@example.com,Australia,2024-04-21,Standard,2502.90
1444,Robert Perez,robert.perez1444@example.com,Brazil,2020-03-12,Premium,4011.42
1445,Richard Smith,richard.smith1445@example.com,Japan,2022-03-13,Premium,8388.90
1446,Anthony Sanchez,anthony.sanchez1446@example.com,India,2022-04-23,Basic,391.64
1447,Ananya Nguyen,ananya.nguyen1447@example.com,United Arab Emirates,2018-06-09,Premium,14902.14
1448,Linda Harris,linda.harris1448@example.com,United Kingdom,2020-03-06,Basic,610.36
1449,Thomas Costa,thomas.costa1449@example.com,Italy,2021-11-28,Basic,407.69
1450,Ashley Patel,ashley.patel1450@example.com,Italy,2018-08-25,Standard,2673.44
1451,Margaret Mueller,margaret.mueller1451@example.com,Brazil,2018-05-22,Standard,3701.58
1452,Lisa Patel,lisa.patel1452@example.com,United States,2025-10-27,Basic,532.54
1453,Elizabeth Taylor,elizabeth.taylor1453@example.com,Spain,2019-08-27,Standard,1166.29
1454,Joshua Nguyen,joshua.nguyen1454@example.com,Singapore,2019-10-24,Basic,9.87
1455,Ingrid Garcia,ingrid.garcia1455@example.com,United Arab Emirates,2022-04-24,Standard,1711.13
1456,Donna Garcia,donna.garcia1456@example.com,Germany,2022-09-29,Standard,830.13
1457,Margaret Taylor,margaret.taylor1457@example.com,Japan,2023-12-24,Standard,2702.25
1458,Matthew Nguyen,matthew.nguyen1458@example.com,Australia,2018-12-31,Standard,615.24
1459,Andrew Costa,andrew.costa1459@example.com,Singapore,2019-08-08,Basic,215.22
1460,Susan Mueller,susan.mueller1460@example.com,France,2018-01-27,Standard,3950.70
1461,Ashley Smith,ashley.smith1461@example.com,Netherlands,2025-10-23,Premium,7431.91
1462,Anthony Kim,anthony.kim1462@example.com,Australia,2019-11-30,Standard,870.32
1463,Barbara Ali,barbara.ali1463@example.com,Brazil,2020-01-16,Premium,8533.98
1464,Linda Lewis,linda.lewis1464@example.com,Germany,2020-01-31,Standard,963.58
1465,Sofia Lopez,sofia.lopez1465@example.com,Germany,2020-11-28,Basic,786.36
1466,Anthony Lewis,anthony.lewis1466@example.com,Mexico,2019-03-24,Standard,3499.78
1467,David Garcia,david.garcia1467@example.com,Australia,2019-05-26,Standard,1251.70
1468,Nancy Johnson,nancy.johnson1468@example.com,Brazil,2023-06-11,Standard,2756.66
1469,Michael Smith,michael.smith1469@example.com,Netherlands,2018-01-30,Premium,10649.19
1470,John Miller,john.miller1470@example.com,Netherlands,2018-01-30,Standard,1627.53
1471,Kimberly Silva,kimberly.silva1471@example.com,Brazil,2023-04-23,Standard,3076.26
1472,Joshua Ramirez,joshua.ramirez1472@example.com,Spain,2021-11-06,Standard,3997.89
1473,Jessica White,jessica.white1473@example.com,Australia,2024-11-06,Standard,417.52
1474,Daniel Perez,daniel.perez1474@example.com,United States,2023-02-15,Basic,696.43
1475,Betty Rossi,betty.rossi1475@example.com,United Arab Emirates,2019-07-23,Basic,20.54
1476,Linda King,linda.king1476@example.com,Italy,2020-10-15,Standard,1600.03
1477,Michelle Singh,michelle.singh1477@example.com,Brazil,2023-10-11,Standard,1769.88
1478,Richard Smith,richard.smith1478@example.com,Singapore,2021-08-12,Basic,13.30
1479,Lisa Williams,lisa.williams1479@example.com,Italy,2021-08-26,Basic,542.34
1480,Joseph Hill,joseph.hill1480@example.com,Italy,2024-11-14,Standard,3217.05
1481,Daniel Ramirez,daniel.ramirez1481@example.com,United Arab Emirates,2023-05-05,Basic,789.50
1482,Omar Miller,omar.miller1482@example.com,France,2024-10-22,Basic,156.06
1483,Elizabeth King,elizabeth.king1483@example.com,Netherlands,2023-08-29,Basic,25.40
1484,Ashley Garcia,ashley.garcia1484@example.com,Spain,2024-02-26,Standard,3951.43
1485,Sandra Hernandez,sandra.hernandez1485@example.com,Canada,2023-05-29,Basic,530.11
1486,Jessica Thomas,jessica.thomas1486@example.com,Netherlands,2025-05-26,Standard,2859.65
1487,Michael Ramirez,michael.ramirez1487@example.com,United States,2019-10-19,Basic,743.20
1488,Christopher Harris,christopher.harris1488@example.com,Germany,2020-11-21,Basic,532.75
1489,Wei Davis,wei.davis1489@example.com,United Arab Emirates,2023-12-30,Standard,2607.48
1490,Ashley Garcia,ashley.garcia1490@example.com,India,2020-07-05,Basic,745.42
1491,Ingrid Hill,ingrid.hill1491@example.com,India,2022-03-25,Premium,13832.17
1492,Sofia Mueller,sofia.mueller1492@example.com,Spain,2025-03-15,Basic,628.07
1493,Margaret Anderson,margaret.anderson1493@example.com,Canada,2021-04-06,Standard,533.19
1494,Jennifer Perez,jennifer.perez1494@example.com,United Arab Emirates,2020-02-10,Basic,595.69
1495,Linda Torres,linda.torres1495@example.com,Singapore,2021-07-07,Standard,3825.46
1496,Andrew Mueller,andrew.mueller1496@example.com,United States,2024-08-13,Premium,8962.84
1497,Matthew Ramirez,matthew.ramirez1497@example.com,India,2025-08-14,Standard,3748.92
1498,William King,william.king1498@example.com,Mexico,2020-06-28,Standard,605.03
1499,James Wright,james.wright1499@example.com,India,2019-08-16,Basic,652.92
1500,Charles Anderson,charles.anderson1500@example.com,Brazil,2019-08-27,Standard,2485.57
1501,Elizabeth Mueller,elizabeth.mueller1501@example.com,Netherlands,2025-11-19,Standard,330.51
1502,Christopher Martin,christopher.martin1502@example.com,Italy,2019-05-21,Standard,1239.12
1503,Fatima Torres,fatima.torres1503@example.com,Singapore,2020-06-02,Standard,2081.10
1504,Fatima Harris,fatima.harris1504@example.com,Netherlands,2021-09-26,Premium,3985.13
1505,Fatima Wilson,fatima.wilson1505@example.com,United Arab Emirates,2020-07-10,Basic,560.33
1506,Patricia Costa,patricia.costa1506@example.com,Brazil,2022-05-24,Standard,1336.59
1507,Wei Hernandez,wei.hernandez1507@example.com,Japan,2022-05-26,Basic,269.93
1508,Yuki Walker,yuki.walker1508@example.com,Netherlands,2022-05-23,Basic,312.85
1509,Kimberly Rossi,kimberly.rossi1509@example.com,Italy,2020-03-10,Standard,2864.21
1510,Emily Sanchez,emily.sanchez1510@example.com,India,2024-07-05,Premium,13256.12
1511,Patricia Ali,patricia.ali1511@example.com,Spain,2019-11-02,Standard,2393.20
1512,Mark Khan,mark.khan1512@example.com,United Arab Emirates,2019-08-17,Standard,997.11
1513,Sofia Gonzalez,sofia.gonzalez1513@example.com,United States,2022-01-23,Basic,580.77
1514,Andrew Miller,andrew.miller1514@example.com,Singapore,2019-08-28,Standard,1630.91
1515,Margaret Singh,margaret.singh1515@example.com,United Arab Emirates,2018-08-19,Basic,76.84
1516,Donald Lopez,donald.lopez1516@example.com,Canada,2023-10-13,Basic,520.08
1517,Donna Ramirez,donna.ramirez1517@example.com,Spain,2022-07-13,Basic,196.00
1518,Linda Thomas,linda.thomas1518@example.com,France,2025-09-18,Standard,2465.39
1519,Barbara Kim,barbara.kim1519@example.com,Netherlands,2025-10-04,Basic,792.93
1520,Wei Chen,wei.chen1520@example.com,Brazil,2025-04-17,Premium,6967.31
1521,Aarav Kim,aarav.kim1521@example.com,United States,2019-05-07,Standard,643.19
1522,Linda Young,linda.young1522@example.com,United Arab Emirates,2023-09-19,Standard,1054.75
1523,Donna Torres,donna.torres1523@example.com,Brazil,2021-01-26,Basic,554.98
1524,Michael Nguyen,michael.nguyen1524@example.com,Brazil,2025-03-25,Standard,2870.40
1525,Karen Torres,karen.torres1525@example.com,India,2018-09-18,Premium,11278.99
1526,Paul Lopez,paul.lopez1526@example.com,Italy,2018-03-22,Standard,1696.43
1527,Paul King,paul.king1527@example.com,Japan,2024-07-23,Standard,2248.13
1528,Ananya Davis,ananya.davis1528@example.com,Germany,2025-05-21,Basic,718.08
1529,Barbara Hill,barbara.hill1529@example.com,United States,2024-03-22,Standard,1899.48
1530,Christopher Davis,christopher.davis1530@example.com,Mexico,2020-04-24,Premium,10484.33
1531,Jennifer Scott,jennifer.scott1531@example.com,Netherlands,2018-05-24,Standard,521.52
1532,Linda Allen,linda.allen1532@example.com,Japan,2019-12-04,Standard,1807.60
1533,Wei Smith,wei.smith1533@example.com,United States,2023-10-29,Standard,3637.55
1534,Charles Chen,charles.chen1534@example.com,United Kingdom,2024-06-21,Standard,2063.68
1535,Christopher King,christopher.king1535@example.com,India,2024-10-18,Basic,430.57
1536,Susan Khan,susan.khan1536@example.com,Singapore,2018-07-03,Premium,5082.30
1537,Richard Martinez,richard.martinez1537@example.com,Singapore,2020-05-31,Standard,3838.21
1538,Joshua Scott,joshua.scott1538@example.com,India,2021-02-10,Standard,688.27
1539,Michelle Ramirez,michelle.ramirez1539@example.com,France,2020-12-03,Premium,6963.17
1540,David Sanchez,david.sanchez1540@example.com,France,2025-08-03,Standard,1816.30
1541,Omar Martinez,omar.martinez1541@example.com,Canada,2025-01-22,Standard,2984.16
1542,Aarav Khan,aarav.khan1542@example.com,Italy,2022-03-05,Standard,2341.84
1543,Ananya Allen,ananya.allen1543@example.com,Australia,2019-09-21,Standard,1402.17
1544,Margaret Harris,margaret.harris1544@example.com,Mexico,2020-10-10,Premium,3007.82
1545,Linda Wright,linda.wright1545@example.com,Japan,2022-07-25,Premium,2857.47
1546,Aarav Garcia,aarav.garcia1546@example.com,India,2021-01-24,Standard,756.05
1547,Joseph Moore,joseph.moore1547@example.com,Australia,2020-06-29,Premium,6922.22
1548,Michael Davis,michael.davis1548@example.com,Italy,2021-06-09,Standard,2437.54
1549,Ashley Miller,ashley.miller1549@example.com,Italy,2024-06-01,Standard,3488.51
1550,Emily Moore,emily.moore1550@example.com,United Arab Emirates,2018-07-16,Standard,848.84
1551,Hans Harris,hans.harris1551@example.com,Netherlands,2025-08-08,Standard,3878.40
1552,Paul Scott,paul.scott1552@example.com,Singapore,2022-07-08,Standard,2012.08
1553,William Taylor,william.taylor1553@example.com,Japan,2025-12-31,Premium,4021.39
1554,William Martinez,william.martinez1554@example.com,Italy,2020-12-31,Standard,400.89
1555,Carlos Patel,carlos.patel1555@example.com,Italy,2020-10-17,Basic,542.57
1556,Anthony Ali,anthony.ali1556@example.com,Brazil,2021-12-20,Standard,3234.18
1557,Steven Jackson,steven.jackson1557@example.com,Australia,2023-11-03,Standard,3778.37
1558,Joseph Martin,joseph.martin1558@example.com,Canada,2021-06-05,Standard,1744.76
1559,Christopher Garcia,christopher.garcia1559@example.com,Canada,2020-09-10,Standard,3790.49
1560,David Torres,david.torres1560@example.com,Italy,2021-03-16,Premium,9204.08
1561,Ashley Smith,ashley.smith1561@example.com,Australia,2025-08-05,Basic,406.95
1562,Carlos Rodriguez,carlos.rodriguez1562@example.com,Japan,2025-09-07,Standard,3992.23
1563,Paul Khan,paul.khan1563@example.com,United States,2024-11-29,Premium,4472.39
1564,Sofia Smith,sofia.smith1564@example.com,Italy,2023-12-29,Basic,599.73
1565,Jessica Mueller,jessica.mueller1565@example.com,United Arab Emirates,2023-12-04,Standard,2799.50
1566,John Hill,john.hill1566@example.com,United Kingdom,2025-07-25,Standard,3734.70
1567,Hans King,hans.king1567@example.com,United Kingdom,2018-11-04,Basic,293.64
1568,William Allen,william.allen1568@example.com,United States,2022-09-28,Standard,2082.93
